Formatted Date,temperature,humidity
2024-01-02 06:30:00,24.72878963707429,59.31314105800302
2024-01-02 07:00:00,23.552923288884656,61.95232424964445
2024-01-02 07:30:00,23.042588701032198,59.483891235337516
2024-01-02 08:00:00,24.47277986023859,61.32681174699814
2024-01-02 08:30:00,24.289773431483177,57.08620671194209
2024-01-02 09:00:00,21.999057690285138,47.80591420861786
2024-01-02 09:30:00,22.091147187979235,59.32860418906848
2024-01-02 10:00:00,20.361636025047634,67.1137406804997
2024-01-02 10:30:00,18.181714569045784,64.63107701120796
2024-01-02 11:00:00,17.949586056533622,64.82698742295585
2024-01-02 11:30:00,17.843298488666477,66.18065360903108
2024-01-02 12:00:00,14.964173960890053,60.44328795480719
2024-01-02 12:30:00,15.259381733613504,60.98657853702798
2024-01-02 13:00:00,9.792064444885053,56.91174052282825
2024-01-02 13:30:00,11.995068180724326,58.41963571986475
2024-01-02 14:00:00,10.087047068238178,63.07885574885571
2024-01-02 14:30:00,8.613378359446928,66.01942218584408
2024-01-02 15:00:00,8.020692964670037,59.302768621595
2024-01-02 15:30:00,5.078897682486758,57.74905367574294
2024-01-02 16:00:00,6.120074074318101,60.002639794282985
2024-01-02 16:30:00,6.118317246398882,63.00603374464558
2024-01-02 17:00:00,6.818635781850839,52.78072591933229
2024-01-02 17:30:00,4.567281167988247,48.51909523431381
2024-01-02 18:00:00,4.191506397106813,57.24731575254208
2024-01-02 18:30:00,4.5837943426773595,53.89643787042921
2024-01-02 19:00:00,6.2561438548113895,57.45929901176345
2024-01-02 19:30:00,6.0899557845468095,59.26109840591264
2024-01-02 20:00:00,5.809985758388571,57.733757954884936
2024-01-02 20:30:00,7.579734030201002,67.26233767235372
2024-01-02 21:00:00,8.026009737482568,61.6337238230116
2024-01-02 21:30:00,9.881030700445677,61.50237179805414
2024-01-02 22:00:00,9.297946906122633,63.11103572021701
2024-01-02 22:30:00,10.845503529751324,54.30583441109616
2024-01-02 23:00:00,12.019701395842633,65.19555893710134
2024-01-02 23:30:00,12.23122312966737,59.6211785673227
2024-01-03 00:00:00,15.29612027706457,63.35240308620606
2024-01-03 00:30:00,16.56631719438039,54.64071383479922
2024-01-03 01:00:00,17.59330390766766,52.23120616991968
2024-01-03 01:30:00,18.59224719027575,64.08944829012515
2024-01-03 02:00:00,18.584629257949594,61.882047630487584
2024-01-03 02:30:00,20.666968967321843,55.48974222821245
2024-01-03 03:00:00,21.728353295338696,55.65168459362653
2024-01-03 03:30:00,22.131256133690727,65.62717392207385
2024-01-03 04:00:00,23.498968326178378,54.05294053566336
2024-01-03 04:30:00,24.64284618192741,68.21336476627982
2024-01-03 05:00:00,26.545444164101212,55.496896326760655
2024-01-03 05:30:00,25.08902642656994,63.191959628041914
2024-01-03 06:00:00,25.257550390722763,58.356907621255075
2024-01-03 06:30:00,24.84000269797194,63.01593715541171
2024-01-03 07:00:00,22.74048704759164,57.27942998942903
2024-01-03 07:30:00,24.21228144966365,59.186035469638526
2024-01-03 08:00:00,23.720484247785418,60.20459587697861
2024-01-03 08:30:00,25.39677551539764,54.98906272109264
2024-01-03 09:00:00,21.878706847084363,63.70412172710063
2024-01-03 09:30:00,21.38916163242081,57.43393216764208
2024-01-03 10:00:00,19.965288230294757,58.85700042329991
2024-01-03 10:30:00,17.658156286031375,55.02825312695744
2024-01-03 11:00:00,18.731013265540234,47.18833170602345
2024-01-03 11:30:00,17.057194954887304,59.04486118699916
2024-01-03 12:00:00,15.79103194704307,72.06307710806458
2024-01-03 12:30:00,12.785350623004744,63.92302143949012
2024-01-03 13:00:00,13.8146038599109,59.903698101328025
2024-01-03 13:30:00,9.771314613556841,58.685545853958665
2024-01-03 14:00:00,10.586857093800282,60.11232946406023
2024-01-03 14:30:00,11.102841335722776,62.73559557587605
2024-01-03 15:00:00,6.9383958630038345,54.09593592345578
2024-01-03 15:30:00,6.500168867484871,65.57160847334436
2024-01-03 16:00:00,6.439397327243265,63.57690657720622
2024-01-03 16:30:00,5.257729020770938,63.59092862853967
2024-01-03 17:00:00,3.790078306043186,62.192378694048635
2024-01-03 17:30:00,5.154114361067921,60.09808328846995
2024-01-03 18:00:00,3.937696286273895,63.3643061798341
2024-01-03 18:30:00,5.559143816897076,62.95907066870689
2024-01-03 19:00:00,4.421317502875512,58.22979644529488
2024-01-03 19:30:00,7.311139079904672,57.13199113551549
2024-01-03 20:00:00,5.556492669819379,60.50928147630994
2024-01-03 20:30:00,6.744405080881981,67.74510075747594
2024-01-03 21:00:00,8.742449405504182,53.804464621730496
2024-01-03 21:30:00,7.681521393478832,52.6623736712378
2024-01-03 22:00:00,10.227459934604129,60.82380420618259
2024-01-03 22:30:00,12.480308430631503,60.25443850928009
2024-01-03 23:00:00,10.804326314413577,60.866708321852045
2024-01-03 23:30:00,13.879371936331774,61.2197659895425
2024-01-04 00:00:00,15.259882794248416,58.883988726825976
2024-01-04 00:30:00,17.087084793977827,67.44931719301042
2024-01-04 01:00:00,16.3512397401471,51.995480107617425
2024-01-04 01:30:00,17.506377710566635,55.85751487609877
2024-01-04 02:00:00,20.52194156561689,59.48372619925476
2024-01-04 02:30:00,21.38459896332039,51.784055944229166
2024-01-04 03:00:00,22.32156066221135,59.12072797783964
2024-01-04 03:30:00,23.279981612409312,68.3073508286401
2024-01-04 04:00:00,22.980229316265884,60.10443244147981
2024-01-04 04:30:00,24.471049022273863,61.153504528593416
2024-01-04 05:00:00,24.952330736189364,53.6991761741371
2024-01-04 05:30:00,24.200097195711738,56.91819295980261
2024-01-04 06:00:00,26.865774511144757,58.12401809838032
2024-01-04 06:30:00,25.38828153464989,58.41142451621883
2024-01-04 07:00:00,23.467954765688035,66.40821897501884
2024-01-04 07:30:00,24.895348933746696,62.788455303625625
2024-01-04 08:00:00,22.685572367617063,54.44271021531484
2024-01-04 08:30:00,23.72061800665482,61.232523892160025
2024-01-04 09:00:00,23.229663390872894,62.491108742483924
2024-01-04 09:30:00,20.266931971735502,65.70074519260633
2024-01-04 10:00:00,20.963376129244356,67.90270343284186
2024-01-04 10:30:00,19.239615250587427,54.924529040860655
2024-01-04 11:00:00,18.410250611019684,55.94571244394831
2024-01-04 11:30:00,18.202054904854446,53.712110705426916
2024-01-04 12:00:00,14.75461188399714,58.829900704465096
2024-01-04 12:30:00,12.941001913441996,62.331791872231676
2024-01-04 13:00:00,11.522295119349264,64.9366725829455
2024-01-04 13:30:00,10.357355391383683,59.620244881787386
2024-01-04 14:00:00,9.922898290585909,58.40076238372578
2024-01-04 14:30:00,9.253537684729443,60.7587899612437
2024-01-04 15:00:00,8.205622987464569,55.824285491849885
2024-01-04 15:30:00,7.893649846123688,70.44769360847387
2024-01-04 16:00:00,6.35274785403353,51.96169486440971
2024-01-04 16:30:00,7.21473875204444,60.92370289447862
2024-01-04 17:00:00,5.0760849038713625,70.1180310961482
2024-01-04 17:30:00,7.805720552851515,60.03399922279999
2024-01-04 18:00:00,5.625667347765006,59.04980482499253
2024-01-04 18:30:00,4.22839382984561,58.212772885947864
2024-01-04 19:00:00,4.2698492390482015,59.09804159118796
2024-01-04 19:30:00,6.243677090130316,66.86424237338265
2024-01-04 20:00:00,6.116283176829746,48.940690443352466
2024-01-04 20:30:00,7.780467091179725,67.66716850648163
2024-01-04 21:00:00,8.402169812708056,52.88021423774927
2024-01-04 21:30:00,8.839556797255941,58.666738353827924
2024-01-04 22:00:00,9.153206281931592,57.85377789850669
2024-01-04 22:30:00,9.658318451663241,62.942766348853596
2024-01-04 23:00:00,11.965294596907782,52.00937824058126
2024-01-04 23:30:00,14.551136872122939,62.31086333040972
2024-01-05 00:00:00,15.214093744130194,70.12154811643427
2024-01-05 00:30:00,15.059523143488526,53.18412997703595
2024-01-05 01:00:00,17.761371376876358,60.94853083805198
2024-01-05 01:30:00,19.21215170337971,56.69008911101695
2024-01-05 02:00:00,19.116142563798853,62.12943603096518
2024-01-05 02:30:00,21.2413393960327,60.09573888707876
2024-01-05 03:00:00,22.129276530311476,56.792565454778455
2024-01-05 03:30:00,21.79056310508173,62.43936142435537
2024-01-05 04:00:00,55.0,69.02174054893372
2024-01-05 04:30:00,24.799579851481095,59.04548104136351
2024-01-05 05:00:00,25.742309506065958,63.59878971074091
2024-01-05 05:30:00,25.968250665773006,53.53363521064418
2024-01-05 06:00:00,23.62233063204291,55.21781811590996
2024-01-05 06:30:00,23.976623573822987,62.362031389401885
2024-01-05 07:00:00,25.174293530099348,67.42058014267982
2024-01-05 07:30:00,24.75258127602509,61.7780667439283
2024-01-05 08:00:00,24.175301724150433,58.43470984738423
2024-01-05 08:30:00,26.78626489356707,59.99645702711677
2024-01-05 09:00:00,22.64195832255863,53.74796133015141
2024-01-05 09:30:00,22.223179930267815,63.022576631776836
2024-01-05 10:00:00,20.954001763493206,64.41166531161704
2024-01-05 10:30:00,19.478225574956696,57.7395483358346
2024-01-05 11:00:00,17.27292120638489,57.64978926120249
2024-01-05 11:30:00,17.0642311426938,61.32939114826024
2024-01-05 12:00:00,14.227174785462438,57.81640131979702
2024-01-05 12:30:00,13.457919471059514,59.66933692687089
2024-01-05 13:00:00,11.926446001145719,70.49860894583257
2024-01-05 13:30:00,11.255039815735415,58.76487149627002
2024-01-05 14:00:00,12.314658566673494,58.20829923989389
2024-01-05 14:30:00,7.0451205173210525,56.76229097182421
2024-01-05 15:00:00,8.61519237850904,63.720959857499686
2024-01-05 15:30:00,5.453750725897994,59.09387913390948
2024-01-05 16:00:00,5.867814096366192,56.75313480839287
2024-01-05 16:30:00,6.850155271854503,66.60652016136505
2024-01-05 17:00:00,5.405021756204782,67.09801502256819
2024-01-05 17:30:00,4.007806608332595,56.99788217130647
2024-01-05 18:00:00,4.284696290740031,50.66730024319692
2024-01-05 18:30:00,5.765149135196568,65.0375684491846
2024-01-05 19:00:00,4.610375105392186,56.57685087119998
2024-01-05 19:30:00,5.977663264469103,63.953127995813844
2024-01-05 20:00:00,6.385317802059428,50.14948091144082
2024-01-05 20:30:00,6.414866249481835,64.46298669149655
2024-01-05 21:00:00,10.072876277459835,53.9441403535961
2024-01-05 21:30:00,9.546304732230794,63.653820595332625
2024-01-05 22:00:00,7.974857413342388,60.07136533918217
2024-01-05 22:30:00,11.359619991118498,55.23030290301678
2024-01-05 23:00:00,11.750023084206378,57.9648184353661
2024-01-05 23:30:00,14.547171412595688,63.431592284783505
2024-01-06 00:00:00,14.20747926156725,60.529472265576175
2024-01-06 00:30:00,16.190525480733612,62.92206490236242
2024-01-06 01:00:00,18.093177730005667,69.88220292257742
2024-01-06 01:30:00,19.692589517821027,52.17879194144474
2024-01-06 02:00:00,18.79970359294421,68.08606287484312
2024-01-06 02:30:00,20.753113054246246,60.52177968761607
2024-01-06 03:00:00,21.596122500704492,55.50607975838436
2024-01-06 03:30:00,22.280204170338642,53.34843187130505
2024-01-06 04:00:00,25.425708278125473,59.054398046114834
2024-01-06 04:30:00,24.643777036073804,64.60825055962229
2024-01-06 05:00:00,23.398374308555635,59.36225439811233
2024-01-06 05:30:00,25.832310560792884,67.55577465123673
2024-01-06 06:00:00,27.122156197012632,52.744121549742204
2024-01-06 06:30:00,25.946913874289255,59.93955526076973
2024-01-06 07:00:00,23.139888296936665,53.73803277793441
2024-01-06 07:30:00,23.75456125224662,61.81815941312484
2024-01-06 08:00:00,24.927165187031026,64.4344369504865
2024-01-06 08:30:00,22.225863937293568,57.89619103159473
2024-01-06 09:00:00,22.514887240011717,46.978930716864326
2024-01-06 09:30:00,21.862248343516583,60.994740733982475
2024-01-06 10:00:00,19.073069528421925,62.18369275866755
2024-01-06 10:30:00,18.76730896758913,62.02147377480849
2024-01-06 11:00:00,14.34692311095613,66.17891095911077
2024-01-06 11:30:00,15.280874280866247,54.644731601754756
2024-01-06 12:00:00,14.74743184860682,63.40108052725225
2024-01-06 12:30:00,12.44695489583464,65.96253756238987
2024-01-06 13:00:00,14.044220852906461,51.10706207996742
2024-01-06 13:30:00,9.743024298388463,61.59825912959489
2024-01-06 14:00:00,9.559955513303034,57.47910084496164
2024-01-06 14:30:00,9.043126287198923,59.592386634491774
2024-01-06 15:00:00,9.370205477200644,61.73838241769168
2024-01-06 15:30:00,5.630604445908229,57.56385717943224
2024-01-06 16:00:00,7.502909714310569,56.62145960419194
2024-01-06 16:30:00,5.771437735906726,60.170762087440124
2024-01-06 17:00:00,4.35923308606136,54.563770305685985
2024-01-06 17:30:00,5.547654860525166,54.57087435557408
2024-01-06 18:00:00,5.19905969557347,63.396866414782515
2024-01-06 18:30:00,4.485334509103103,54.25602982420672
2024-01-06 19:00:00,5.4105438220993305,63.331562504546056
2024-01-06 19:30:00,5.375891078025354,62.31295646426975
2024-01-06 20:00:00,6.453263307406859,51.37096635604702
2024-01-06 20:30:00,7.728597271608676,56.61217673832172
2024-01-06 21:00:00,9.514949004279835,65.97054701523686
2024-01-06 21:30:00,7.674570211085932,55.09417234430159
2024-01-06 22:00:00,12.13303337465629,57.67797868845306
2024-01-06 22:30:00,9.221077876826598,62.31030446625948
2024-01-06 23:00:00,12.260024453939181,63.91695254641298
2024-01-06 23:30:00,14.283055284284075,58.74230556977752
2024-01-07 00:00:00,15.280991867735018,57.012449026541795
2024-01-07 00:30:00,15.682562402379878,67.11184930849254
2024-01-07 01:00:00,17.38006820066793,68.6944983189879
2024-01-07 01:30:00,18.333833388992037,64.89429025390898
2024-01-07 02:00:00,19.41063524305574,60.42659071282512
2024-01-07 02:30:00,21.93721638710822,55.95867139179537
2024-01-07 03:00:00,22.428083297830543,55.847777967217176
2024-01-07 03:30:00,22.240623807651698,62.61257052632879
2024-01-07 04:00:00,24.559853913277625,62.091991104443416
2024-01-07 04:30:00,24.546094845989483,67.00799296473215
2024-01-07 05:00:00,25.472120381729642,63.25225046268069
2024-01-07 05:30:00,25.54407745566171,52.48459849120091
2024-01-07 06:00:00,24.17100498907793,65.2597380886146
2024-01-07 06:30:00,24.35426757354114,55.00969686342793
2024-01-07 07:00:00,25.406551868013956,58.08014364023824
2024-01-07 07:30:00,24.849165590546335,61.251001031258475
2024-01-07 08:00:00,23.63935244388026,69.97833744891982
2024-01-07 08:30:00,23.050860786221133,75.5495927800268
2024-01-07 09:00:00,23.34873270765392,63.03361529568092
2024-01-07 09:30:00,20.49604290125136,59.08401690639806
2024-01-07 10:00:00,20.547097381170044,62.67252824240275
2024-01-07 10:30:00,18.624641671217038,64.43827712936918
2024-01-07 11:00:00,17.370509247797983,58.39666187221404
2024-01-07 11:30:00,17.40403877418773,68.97605677956162
2024-01-07 12:00:00,15.825416348988082,61.15035379595701
2024-01-07 12:30:00,14.508247713800131,62.48871544545697
2024-01-07 13:00:00,13.717288356129156,63.329621260272305
2024-01-07 13:30:00,11.194169517981855,62.10793305307228
2024-01-07 14:00:00,10.681952971294981,64.19470250234806
2024-01-07 14:30:00,8.60211895331932,56.91373406726538
2024-01-07 15:00:00,8.253098540622972,57.20849123026985
2024-01-07 15:30:00,6.936323542719984,54.49922883514152
2024-01-07 16:00:00,6.4367419271483275,62.19750615310113
2024-01-07 16:30:00,6.3563617003240545,63.89468251756057
2024-01-07 17:00:00,4.522521053875857,62.28886433075943
2024-01-07 17:30:00,7.177938661947357,68.37246216673769
2024-01-07 18:00:00,3.993982618500298,59.972019905854765
2024-01-07 18:30:00,3.871362773474155,63.34370827796256
2024-01-07 19:00:00,6.498852610609379,54.541495619303426
2024-01-07 19:30:00,6.552867368850077,58.06450148762799
2024-01-07 20:00:00,6.9638657792077305,63.47768878782889
2024-01-07 20:30:00,7.694812106351908,64.24551055371572
2024-01-07 21:00:00,7.916685415287567,58.53016526167909
2024-01-07 21:30:00,8.015131338426949,59.64200374070967
2024-01-07 22:00:00,10.075804558193747,52.410631266595956
2024-01-07 22:30:00,10.496003964836987,58.214853995966955
2024-01-07 23:00:00,13.38692928239258,64.45191581759893
2024-01-07 23:30:00,13.547680696297286,62.876025080532834
2024-01-08 00:00:00,14.17450280320747,62.503328606906045
2024-01-08 00:30:00,15.983876080547478,60.248868435904804
2024-01-08 01:00:00,18.00112190530083,60.03531579314088
2024-01-08 01:30:00,18.263109770846896,56.698394302632764
2024-01-08 02:00:00,19.177779604433578,63.49414210101267
2024-01-08 02:30:00,21.331301501579052,62.104864721946946
2024-01-08 03:00:00,22.316034382974166,62.46009423996399
2024-01-08 03:30:00,22.42659022754122,57.3698257866621
2024-01-08 04:00:00,23.18921573222605,49.23328540064378
2024-01-08 04:30:00,24.47084526247051,65.48576355876848
2024-01-08 05:00:00,23.211173921393357,57.60581271995798
2024-01-08 05:30:00,23.506984839361554,55.686121179784394
2024-01-08 06:00:00,24.281555778747563,63.46739455956997
2024-01-08 06:30:00,24.701001462026262,58.039936800404355
2024-01-08 07:00:00,24.9701658284887,65.29968192023311
2024-01-08 07:30:00,25.714151542062428,63.08502974788349
2024-01-08 08:00:00,24.517913661046425,63.417846616002386
2024-01-08 08:30:00,22.773594872948923,53.17022144399733
2024-01-08 09:00:00,22.052051603962756,66.059719926932
2024-01-08 09:30:00,20.08508492544944,61.30625265616928
2024-01-08 10:00:00,19.98148686400762,58.15361430376898
2024-01-08 10:30:00,18.538175684730795,60.716942336711256
2024-01-08 11:00:00,17.910909011363294,51.1188238355084
2024-01-08 11:30:00,15.47803097864822,62.043264057403356
2024-01-08 12:00:00,15.519346514241155,54.85314245908964
2024-01-08 12:30:00,15.227476990802142,53.23664857078233
2024-01-08 13:00:00,12.303049400517972,52.38820406891055
2024-01-08 13:30:00,11.57487739844804,65.56344187494963
2024-01-08 14:00:00,10.690143991711134,56.85368303153606
2024-01-08 14:30:00,8.511165238026944,67.6686385495825
2024-01-08 15:00:00,8.153024669944948,57.32099268473851
2024-01-08 15:30:00,7.079058997869423,51.463210212035264
2024-01-08 16:00:00,6.4374220607044785,54.4173778002567
2024-01-08 16:30:00,4.988194891031674,66.1790581000347
2024-01-08 17:00:00,5.365251911368272,59.22050911031666
2024-01-08 17:30:00,5.583549677507348,57.258563517546996
2024-01-08 18:00:00,6.451143607795042,60.80009112926394
2024-01-08 18:30:00,6.0448222123471025,62.50891368083772
2024-01-08 19:00:00,7.493924194620886,65.58699407951231
2024-01-08 19:30:00,4.9938571119990645,67.24249614946463
2024-01-08 20:00:00,7.212066598876287,58.20115677105457
2024-01-08 20:30:00,7.249808602825979,53.36976156958981
2024-01-08 21:00:00,10.118735121352202,57.93267419438362
2024-01-08 21:30:00,8.104087424557624,61.30140253291443
2024-01-08 22:00:00,9.160278157819242,55.18120536894695
2024-01-08 22:30:00,10.57377303090501,55.21424542552479
2024-01-08 23:00:00,10.287913824664951,61.718939407749424
2024-01-08 23:30:00,13.16898305611866,59.75673824214775
2024-01-09 00:00:00,14.240867338446282,60.163984977057936
2024-01-09 00:30:00,16.455655708676748,56.207523326499654
2024-01-09 01:00:00,17.92994642680236,58.847996428971165
2024-01-09 01:30:00,20.703005162866816,55.37883427865848
2024-01-09 02:00:00,20.950423838185998,64.45099205562393
2024-01-09 02:30:00,20.51071063442479,65.17624667361876
2024-01-09 03:00:00,21.172653140517085,50.76906068880953
2024-01-09 03:30:00,23.425452574418856,55.35244569903795
2024-01-09 04:00:00,22.34002083082373,52.51735372454961
2024-01-09 04:30:00,26.070254090967225,56.749880327965506
2024-01-09 05:00:00,25.83869838361195,59.58281015104819
2024-01-09 05:30:00,24.445272961633393,52.75177390150735
2024-01-09 06:00:00,23.286865470909124,55.390700934373434
2024-01-09 06:30:00,26.26832098790352,54.98021313959251
2024-01-09 07:00:00,24.544718417638062,61.03633664699472
2024-01-09 07:30:00,25.476611637086336,60.34672168518125
2024-01-09 08:00:00,22.06582637905001,56.391312233313734
2024-01-09 08:30:00,22.334158379958623,60.88410436069699
2024-01-09 09:00:00,22.07631151158368,57.26659957706367
2024-01-09 09:30:00,21.134594883851996,58.641724448369736
2024-01-09 10:00:00,19.54993452852077,68.36726045149268
2024-01-09 10:30:00,19.449684255998434,66.70230525895174
2024-01-09 11:00:00,16.520570021642612,53.50209381536201
2024-01-09 11:30:00,16.162882437179178,64.14866208939587
2024-01-09 12:00:00,15.120295631711956,64.05698277245796
2024-01-09 12:30:00,14.209176911858247,54.25868355623691
2024-01-09 13:00:00,13.123424427063723,64.09388821877431
2024-01-09 13:30:00,10.048523584511232,67.68965959206277
2024-01-09 14:00:00,8.465885829264401,54.38727596877793
2024-01-09 14:30:00,10.190062531811291,55.41248589492868
2024-01-09 15:00:00,8.261246200114174,65.08830733421752
2024-01-09 15:30:00,6.317980060531119,61.35747655412824
2024-01-09 16:00:00,7.890897937678134,62.757381376197614
2024-01-09 16:30:00,5.876879309180001,61.702946082002484
2024-01-09 17:00:00,6.520038921173138,61.95347960464072
2024-01-09 17:30:00,5.153069867672007,53.367639358444585
2024-01-09 18:00:00,7.060747924881987,65.23658853310724
2024-01-09 18:30:00,6.8408922287050915,65.84794996213887
2024-01-09 19:00:00,5.091777588630238,58.853046279659864
2024-01-09 19:30:00,6.732775625841468,59.78261525093069
2024-01-09 20:00:00,6.985121911740757,52.34446248722139
2024-01-09 20:30:00,8.435098154619974,62.57127378008917
2024-01-09 21:00:00,6.9640087275544245,62.86028720857072
2024-01-09 21:30:00,9.598437169911271,59.68904491500344
2024-01-09 22:00:00,11.058424486849542,65.62176679935251
2024-01-09 22:30:00,9.414426189925981,58.3296138451003
2024-01-09 23:00:00,11.228551036308982,62.823029629468
2024-01-09 23:30:00,11.65550590003939,54.901678306539424
2024-01-10 00:00:00,14.73059316555542,59.88223924562881
2024-01-10 00:30:00,17.0228041779965,59.12822871048582
2024-01-10 01:00:00,19.090547503121158,61.12653961020471
2024-01-10 01:30:00,18.900929104070638,58.152365355833204
2024-01-10 02:00:00,21.628615545571236,59.342637021641664
2024-01-10 02:30:00,19.707512831872297,64.13023585720754
2024-01-10 03:00:00,20.367685372510334,57.81617881380891
2024-01-10 03:30:00,22.87798570401573,51.96711449630661
2024-01-10 04:00:00,24.04431948678371,68.7479195210271
2024-01-10 04:30:00,24.206100577018752,66.90727039345244
2024-01-10 05:00:00,22.5918161628508,53.538686524471906
2024-01-10 05:30:00,24.82532857422531,63.44853902622597
2024-01-10 06:00:00,23.695530499495145,57.485126147243285
2024-01-10 06:30:00,25.58412116256815,61.3174360766553
2024-01-10 07:00:00,25.02585650898753,61.471120645067465
2024-01-10 07:30:00,23.298915538785547,58.82796099841839
2024-01-10 08:00:00,23.14638712050772,56.08117167206802
2024-01-10 08:30:00,21.8743198810234,56.5472947384187
2024-01-10 09:00:00,22.008388714592325,55.41904042259379
2024-01-10 09:30:00,22.042756610588434,55.84088895884778
2024-01-10 10:00:00,19.01427395366447,59.66410854975322
2024-01-10 10:30:00,19.33088083916872,56.42120005444624
2024-01-10 11:00:00,17.057932832652835,63.4102603285631
2024-01-10 11:30:00,15.512389089938203,67.43623077667964
2024-01-10 12:00:00,14.8929696400455,57.09973379314979
2024-01-10 12:30:00,12.659495755380124,61.19702250267689
2024-01-10 13:00:00,11.858160243627653,62.49842555151467
2024-01-10 13:30:00,9.975287783760255,62.360011354596374
2024-01-10 14:00:00,11.964725132916353,60.37977633958044
2024-01-10 14:30:00,8.94764926188457,63.71341209179861
2024-01-10 15:00:00,7.2292066801419494,62.41124476340329
2024-01-10 15:30:00,7.280446507821898,53.81168788836351
2024-01-10 16:00:00,6.227417912464785,64.34578032194636
2024-01-10 16:30:00,5.54023507535392,64.4364541863337
2024-01-10 17:00:00,5.9549084371527385,56.18356947910709
2024-01-10 17:30:00,5.8430590963092115,60.18968917723801
2024-01-10 18:00:00,4.4694988523894725,63.416644964055344
2024-01-10 18:30:00,4.509733145617207,58.95343090210319
2024-01-10 19:00:00,5.065690039957666,65.36489023883006
2024-01-10 19:30:00,3.4592835101515527,71.8193624730968
2024-01-10 20:00:00,4.8245548999570556,56.07006983682509
2024-01-10 20:30:00,8.433340864532193,53.094776984231125
2024-01-10 21:00:00,9.57389990163576,61.51909297802438
2024-01-10 21:30:00,8.663349670356395,63.60781252563072
2024-01-10 22:00:00,10.57655696305572,58.845668130776154
2024-01-10 22:30:00,11.48441583089263,67.26630331660517
2024-01-10 23:00:00,15.490690357429994,53.30697100138376
2024-01-10 23:30:00,14.814312989234065,63.46459311515805
2024-01-11 00:00:00,14.872082408519137,56.970695896205534
